name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
camel,1.6,org.apache.camel.model.ProcessorType,166,2,14,118,322,13617,67,76,157,0.893602694,2077,0.888888889,3,0.068181818,0.056277056,0,0,11.45783133,6,1.1506,1
camel,1.6,org.apache.camel.impl.DefaultScheduledPollConsumer,5,4,0,8,19,4,1,7,2,0.5,63,1,1,0.921052632,0.4,2,4,11.4,1,0.6,1
camel,1.6,org.apache.camel.scala.dsl.SAggregatorType,8,2,0,11,11,22,4,10,8,0.666666667,58,1,3,0.825,0.3,1,20,5.875,1,0.875,0
camel,1.6,org.apache.camel.language.groovy.GroovyExpression,5,2,0,7,14,2,2,6,3,0.625,60,1,0,0.555555556,0.44,1,2,10.6,1,0.8,0
camel,1.6,org.apache.camel.processor.ThroughputLogger,18,2,0,7,35,0,3,4,15,0.638655462,317,1,0,0.565217391,0.263888889,1,1,16.22222222,3,0.7778,0
camel,1.6,org.apache.camel.processor.FilterProcessor,4,3,0,9,12,0,5,4,4,0,41,1,1,0.88,0.4375,0,0,9,1,0.75,2
camel,1.6,org.apache.camel.processor.exceptionpolicy.ExceptionPolicyKey,8,1,0,3,16,0,2,1,8,0.142857143,125,1,1,0,0.375,1,1,14.375,8,2,0
camel,1.6,org.apache.camel.processor.interceptor.DelayInterceptor,3,4,0,6,13,0,2,5,3,0.25,49,1,2,0.939393939,0.466666667,1,2,14.66666667,1,0.6667,0
camel,1.6,org.apache.camel.impl.JndiRegistry,9,1,0,3,18,30,1,2,8,0.375,79,1,0,0,0.355555556,0,0,7.666666667,1,0.7778,1
camel,1.6,org.apache.camel.component.bean.BeanEndpoint,18,5,0,11,33,125,2,9,15,0.858823529,160,1,1,0.729166667,0.287037037,1,1,7.611111111,2,0.7778,0
camel,1.6,org.apache.camel.spring.remoting.CamelServiceExporter,11,0,0,14,22,29,0,14,11,0.82,105,1,2,0,0.340909091,0,0,8.090909091,1,0.9091,0
camel,1.6,org.apache.camel.spi.TypeConverterAware,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.builder.xml.Namespaces,11,1,0,8,30,43,4,4,11,1.014285714,163,0.142857143,0,0,0.4,0,0,13.18181818,4,1.2727,0
camel,1.6,org.apache.camel.component.jms.JmsIOConverter,3,1,0,2,41,3,0,2,1,2,228,0,0,0,0.333333333,0,0,75,1,0.6667,0
camel,1.6,org.apache.camel.component.file.strategy.DefaultFileRenamer,9,1,0,5,20,12,3,2,7,0.625,100,1,0,0,0.4375,0,0,9.777777778,4,1.2222,0
camel,1.6,org.apache.camel.language.bean.BeanLanguage,7,1,0,7,16,21,1,6,7,2,78,0,0,0,0.464285714,0,0,10.14285714,2,1,0
camel,1.6,org.apache.camel.processor.resequencer.Timeout,5,2,0,3,8,2,3,1,5,0.666666667,36,1,1,0.428571429,0.4,0,0,5.6,1,0.8,0
camel,1.6,org.apache.camel.converter.HasAnnotation,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.file.remote.FtpProducer,5,4,0,11,38,0,1,11,4,0.25,303,1,1,0.870967742,0.36,1,1,59,1,0.8,0
camel,1.6,org.apache.camel.processor.Aggregator,4,3,0,9,12,6,1,8,4,1,44,1,1,0.971428571,0.541666667,0,0,9.75,1,0.25,1
camel,1.6,org.apache.camel.processor.TransformProcessor,5,3,0,8,19,0,1,7,4,0.625,61,1,1,0.916666667,0.5,0,0,10.8,1,0.4,2
camel,1.6,org.apache.camel.spi.Language,2,1,0,30,2,1,28,2,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.impl.ScheduledPollEndpoint,8,2,6,13,25,22,6,7,3,0.571428571,89,1,0,0.857142857,0.333333333,0,0,10,2,0.625,0
camel,1.6,org.apache.camel.component.cxf.MessageInvoker,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.management.InstrumentationLifecycleStrategy,12,1,0,29,61,0,2,28,11,0.454545455,395,1,2,0,0.25,0,0,31.5,9,2,7
camel,1.6,org.apache.camel.language.NamespacePrefix,2,1,0,4,2,1,4,0,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.management.DefaultInstrumentationAgent,24,2,0,10,84,126,3,8,14,0.879795396,597,0.705882353,0,0.388888889,0.193236715,1,1,23.16666667,8,1.375,3
camel,1.6,org.apache.camel.component.file.strategy.NoOpFileProcessStrategy,2,2,0,2,3,1,1,1,2,2,10,0,0,1,0.75,0,0,4,0,0,0
camel,1.6,org.apache.camel.spi.LifecycleStrategy,5,1,0,12,5,10,9,4,5,2,5,0,0,0,0.366666667,0,0,0,1,1,0
camel,1.6,org.apache.camel.language.IllegalSyntaxException,4,5,0,6,9,2,4,2,4,0.333333333,40,1,1,0.894736842,0.5625,0,0,8.5,1,0.5,0
camel,1.6,org.apache.camel.model.language.GroovyExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.model.LoggingLevel,4,2,0,17,7,4,16,1,2,0.958333333,100,0.125,8,0.857142857,0.444444444,1,1,22,1,0.5,0
camel,1.6,org.apache.camel.component.jcr.JcrEndpoint,8,2,0,10,27,14,2,10,4,0.714285714,120,1,0,0.8,0.291666667,0,0,13.625,1,0.75,0
camel,1.6,org.apache.camel.component.cxf.CxfEndpoint,36,2,0,21,49,590,5,19,36,0.963809524,261,1,2,0.406779661,0.160493827,1,2,5.833333333,2,1,0
camel,1.6,org.apache.camel.impl.converter.TypeConverterRegistry,2,1,0,8,2,1,6,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.dataformat.CsvDataFormat,1,3,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,1
camel,1.6,org.apache.camel.component.mail.MailBinding,16,1,0,14,86,108,4,12,4,0.733333333,559,1,1,0,0.1875,0,0,33.875,4,1.4375,0
camel,1.6,org.apache.camel.component.http.HttpClientConfigurer,1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.package-info,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.component.list.ListComponent,2,3,0,4,4,1,0,4,1,2,11,0,0,0.972222222,0.666666667,1,1,4.5,1,0.5,0
camel,1.6,org.apache.camel.processor.Resequencer,7,3,0,6,18,21,1,5,4,2,63,0,0,0.894736842,0.30952381,0,0,8,2,0.7143,2
camel,1.6,org.apache.camel.component.cxf.CamelInvoker,6,1,0,26,71,7,1,26,5,0.6,373,1,1,0,0.4,0,0,60.83333333,14,4.5,0
camel,1.6,org.apache.camel.component.cxf.interceptors.SoapMessageInInterceptor,9,1,0,12,41,30,1,11,1,0.625,186,1,0,0.5,0.416666667,1,4,19.55555556,9,1.7778,0
camel,1.6,org.apache.camel.component.jpa.TransactionStrategy,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.processor.interceptor.DebugInterceptor,19,3,0,9,37,129,2,8,13,0.833333333,203,1,3,0.55,0.223684211,1,1,9.315789474,3,1.3158,0
camel,1.6,org.apache.camel.Producer,4,1,0,51,4,6,47,5,4,2,4,0,0,0,0.5,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.RoutingSlipType,11,3,0,5,16,51,2,4,11,0.85,77,0.5,0,0.956521739,0.484848485,1,3,5.636363636,1,0.7273,0
camel,1.6,org.apache.camel.builder.PredicateSupport,4,1,6,8,12,6,6,2,3,2,37,0,0,0,0.5625,0,0,8.25,2,1,0
camel,1.6,org.apache.camel.component.cxf.util.NullDestination,6,1,0,6,7,9,1,5,6,0.6,25,0,0,0,0.375,0,0,3,1,0.8333,0
camel,1.6,org.apache.camel.component.cxf.DataFormat,5,2,0,6,9,6,5,1,3,0.9,75,0.2,5,0.8,0.416666667,1,1,13,1,0.6,0
camel,1.6,org.apache.camel.view.NodeData,3,1,0,17,35,3,3,14,2,1.041666667,491,0.083333333,0,0,0.666666667,0,0,158.6666667,4,2,0
camel,1.6,org.apache.camel.model.HandleFaultType,3,6,0,4,9,3,1,3,3,2,23,0,0,0.989473684,1,1,1,6.666666667,1,0.6667,0
camel,1.6,org.apache.camel.component.jmx.JMXMessage,9,3,0,4,12,30,1,4,9,0.25,50,1,0,0.833333333,0.555555556,2,5,4.444444444,1,0.7778,0
camel,1.6,org.apache.camel.component.bean.ParameterMappingStrategy,1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.language.LanguageExpression,2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.builder.script.ScriptLanguageResolver,2,1,0,4,4,1,0,4,2,2,10,0,0,0,0.666666667,0,0,4,1,0.5,0
camel,1.6,org.apache.camel.management.ManagedEndpoint,4,1,0,3,7,0,2,1,4,0,22,1,1,0,0.625,0,0,4.25,1,0.75,0
camel,1.6,org.apache.camel.model.MulticastType,16,4,0,14,30,106,7,7,14,0.866666667,142,1,1,0.922680412,0.241071429,1,4,7.5625,5,1.25,0
camel,1.6,org.apache.camel.component.irc.IrcEndpoint,23,2,0,19,33,217,4,18,23,0.636363636,247,1,3,0.52173913,0.241545894,1,2,9.608695652,2,1,0
camel,1.6,org.apache.camel.component.restlet.converter.RestletConverter,3,1,0,2,7,3,0,2,3,2,13,0,0,0,0.833333333,0,0,3.333333333,1,0.6667,0
camel,1.6,org.apache.camel.component.event.EventEndpoint,15,2,0,22,31,97,5,21,13,0.75,124,1,1,0.648648649,0.192592593,0,0,7.133333333,2,0.9333,0
camel,1.6,org.apache.camel.model.Block,1,1,0,9,1,0,9,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.converter.ObjectConverter,15,1,0,8,42,105,7,1,14,2,214,0,0,0,0.2,0,0,13.26666667,4,2.4667,1
camel,1.6,org.apache.camel.AsyncCallback,1,1,0,56,1,0,56,0,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.6,org.apache.camel.spring.Main,22,3,1,15,66,193,4,14,16,0.849206349,318,1,1,0.716216216,0.295454545,1,3,13.18181818,4,1.3636,0
camel,1.6,org.apache.camel.language.jxpath.JXPathLanguage,3,1,0,4,5,3,0,4,3,2,18,0,0,0,0.833333333,0,0,5,1,0.6667,0
camel,1.6,org.apache.camel.component.ibatis.IBatisProducer,5,3,0,7,16,4,1,7,4,0.5,57,1,1,0.84,0.533333333,0,0,10.2,1,0.8,0
camel,1.6,org.apache.camel.builder.Builder,11,1,0,4,22,55,1,3,10,2,86,0,0,0,0.181818182,0,0,6.818181818,1,0.9091,3
camel,1.6,org.apache.camel.processor.interceptor.StreamCachingInterceptor,7,3,0,16,27,19,4,12,7,2,105,0,0,0.814814815,0.371428571,0,0,14,4,1.4286,5
camel,1.6,org.apache.camel.component.spring.integration.SpringIntegrationExchange,14,2,0,9,18,91,4,6,11,2,71,0,0,0.76,0.339285714,1,3,4.071428571,1,0.8571,0
camel,1.6,org.apache.camel.InvalidPayloadException,3,5,0,5,12,1,1,4,3,0,38,1,0,0.95,0.666666667,0,0,11.33333333,1,0.3333,1
camel,1.6,org.apache.camel.model.dataformat.ArtixDSDataFormat,14,3,0,7,25,59,1,6,12,0.815384615,131,1,1,0.5,0.338461538,1,2,8,4,1,0
camel,1.6,org.apache.camel.component.http.HttpConverter,4,1,0,1,8,6,0,1,4,2,36,0,0,0,0.875,0,0,8,2,1,0
camel,1.6,org.apache.camel.model.IdentifiedType,3,1,9,9,4,1,9,0,3,0.5,14,1,0,0,0.666666667,0,0,3.333333333,1,0.6667,0
camel,1.6,org.apache.camel.component.event.EventComponent,7,3,0,8,13,19,2,7,5,0.5,59,1,0,0.875,0.464285714,1,1,7.285714286,2,0.8571,0
camel,1.6,org.apache.camel.scala.dsl.ScalaPredicate,6,1,0,8,14,13,1,7,6,0.4,54,1,0,0,0.433333333,0,0,7.833333333,2,1,0
camel,1.6,org.apache.camel.component.jpa.QueryFactory,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.processor.resequencer.ElementComparator,7,1,0,3,12,9,1,2,7,0,59,1,1,0,0.5,0,0,7.285714286,1,0.8571,0
camel,1.6,org.apache.camel.component.cxf.interceptors.SoapMessageOutInterceptor,5,1,0,15,35,4,1,14,3,0.25,148,1,0,0.5,0.5,0,0,28.4,1,0.6,0
camel,1.6,org.apache.camel.language.juel.EL,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.processor.loadbalancer.LoadBalancer,3,1,0,13,3,3,11,2,3,2,3,0,0,0,0.833333333,0,0,0,1,1,0
camel,1.6,org.apache.camel.HeaderFilterStrategyAware,2,1,0,12,2,1,11,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
camel,1.6,org.apache.camel.spring.remoting.CamelProxyFactoryBean,12,0,0,8,26,48,0,8,12,0.840909091,126,1,3,0,0.388888889,0,0,9.166666667,5,1.25,0
camel,1.6,org.apache.camel.language.groovy.GroovyLanguage,7,1,0,5,9,21,0,5,6,2,44,0,0,0,0.857142857,0,0,5.285714286,1,0.8571,0
camel,1.6,org.apache.camel.model.language.ELExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.InOut,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.component.bean.NoBeanAvailableException,2,4,0,2,6,0,1,1,2,0,20,1,0,0.944444444,0.75,0,0,8.5,1,0.5,0
camel,1.6,org.apache.camel.model.language.XQueryExpression,11,3,0,8,22,27,2,6,7,0.633333333,98,1,0,0.771428571,0.283333333,1,4,7.636363636,3,1.0909,0
camel,1.6,org.apache.camel.processor.Delayer,6,4,0,6,17,0,1,5,4,0.4,85,1,1,0.861111111,0.4,1,2,12.83333333,1,0.8333,3
camel,1.6,org.apache.camel.component.test.TestEndpoint,6,3,0,12,23,7,2,11,4,0.666666667,90,1,1,0.967032967,0.44,0,0,13.5,1,0.5,0
camel,1.6,org.apache.camel.language.juel.BeanAndMethodELResolver,3,0,0,1,20,3,1,0,2,2,106,0,0,0,0.777777778,0,0,34.33333333,9,3.6667,0
camel,1.6,org.apache.camel.component.jhc.JhcServerEngineFactory,3,1,0,3,16,1,1,2,1,0.5,60,1,0,0,0.5,0,0,18.66666667,3,1,0
camel,1.6,org.apache.camel.model.ProceedType,3,4,0,7,5,3,4,3,3,2,12,0,0,0.988950276,0.666666667,1,2,3,1,0.6667,1
camel,1.6,org.apache.camel.converter.jaxp.StringSource,13,2,1,6,30,0,5,1,13,0.291666667,201,1,0,0.5,0.384615385,0,0,14.30769231,1,0.6923,0
camel,1.6,org.apache.camel.model.SendType,13,3,3,11,19,62,3,8,13,0.638888889,95,1,1,0.936170213,0.346153846,1,3,6.076923077,3,1.1538,0
camel,1.6,org.apache.camel.builder.script.ScriptLanguage,3,1,0,5,5,0,1,4,3,0,24,1,0,0,1,0,0,6.666666667,1,0.6667,0
camel,1.6,org.apache.camel.CamelContext,35,1,0,172,35,595,162,14,35,2,35,0,0,0,0.147619048,0,0,0,1,1,10
camel,1.6,org.apache.camel.component.http.HttpEndpoint,23,4,1,23,39,205,10,18,23,0.840909091,185,1,3,0.58,0.152173913,1,1,6.782608696,3,1.087,0
camel,1.6,org.apache.camel.processor.DeadLetterChannel,29,3,0,28,85,296,9,24,13,0.914835165,713,0.692307692,6,0.413043478,0.167582418,1,1,23.13793103,12,2.1379,11
camel,1.6,org.apache.camel.RuntimeExchangeException,3,5,1,5,10,0,3,2,3,0.75,33,1,1,0.944444444,0.583333333,0,0,9.333333333,1,0.3333,1
camel,1.6,org.apache.camel.component.http.CamelServlet,5,0,1,9,20,0,3,6,3,0,73,1,0,0,0.5,0,0,13.4,1,0.8,0
camel,1.6,org.apache.camel.model.config.BatchResequencerConfig,7,1,0,2,12,9,2,0,7,0.333333333,47,1,0,0,0.476190476,0,0,5.428571429,1,0.7143,0
camel,1.6,org.apache.camel.processor.resequencer.SequenceSender,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.language.Bean,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.ResolveEndpointFailedException,3,5,0,5,9,0,4,1,3,0,44,1,0,0.944444444,0.666666667,0,0,13.33333333,1,0.3333,1
camel,1.6,org.apache.camel.InvalidTypeException,3,5,0,4,10,0,1,3,3,0.5,37,1,0,0.904761905,0.5,0,0,10.66666667,1,0.6667,0
camel,1.6,org.apache.camel.model.ThrowFaultType,9,3,0,5,18,14,1,5,9,0.75,94,1,1,0.956521739,0.333333333,1,3,9.111111111,4,1.3333,0
camel,1.6,org.apache.camel.model.dataformat.HL7DataFormat,1,3,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,1
camel,1.6,org.apache.camel.model.ExceptionType,42,3,0,31,84,779,14,19,39,0.868902439,427,1,5,0.818604651,0.093915344,1,3,8.976190476,4,1.1429,0
camel,1.6,org.apache.camel.bam.model.ProcessInstance,18,1,0,13,33,131,9,6,16,0.882352941,144,1,1,0,0.235294118,0,0,6.666666667,2,1.1111,0
camel,1.6,org.apache.camel.spring.SpringRouteBuilder,7,3,0,8,23,19,0,8,7,0.5,118,1,0,0.9,0.342857143,0,0,15.71428571,4,1.5714,0
camel,1.6,org.apache.camel.spring.handler.CamelNamespaceHandler,14,0,1,16,54,73,3,14,5,0.833333333,352,1,2,0,0.232142857,0,0,23.71428571,5,1.2143,0
camel,1.6,org.apache.camel.builder.ExpressionClause,45,2,0,13,73,878,5,8,45,0.5,351,1,0,0.333333333,0.261111111,1,2,6.755555556,1,0.9778,1
camel,1.6,org.apache.camel.component.file.strategy.FileProcessStrategyFactory,2,1,0,8,13,1,0,8,1,2,152,0,0,0,0.5,0,0,75,17,8.5,4
camel,1.6,org.apache.camel.component.file.remote.SftpUtils,4,1,0,6,20,0,2,4,2,0.333333333,121,1,0,0,0.555555556,0,0,29,1,0.5,0
camel,1.6,org.apache.camel.processor.loadbalancer.QueueLoadBalancer,4,3,3,9,17,6,4,6,3,2,116,0,0,0.863636364,0.5625,0,0,28,4,1.5,0
camel,1.6,org.apache.camel.management.Counter,4,1,1,1,9,0,1,0,4,0,27,1,0,0,1,0,0,5.5,1,0.75,0
camel,1.6,org.apache.camel.component.cxf.spring.CxfEndpointBeanDefinitionParser,7,0,0,9,22,21,1,8,1,2,141,0,0,0,0.5,0,0,19.14285714,10,2.4286,0
camel,1.6,org.apache.camel.component.jms.JmsQueueEndpoint,9,3,1,11,23,8,5,8,7,0.458333333,127,1,1,0.931034483,0.375,0,0,12.77777778,2,0.6667,0
camel,1.6,org.apache.camel.component.irc.IrcProducer,7,3,0,12,28,0,1,12,2,0.633333333,227,0.8,1,0.807692308,0.333333333,1,1,30.71428571,3,1,0
camel,1.6,org.apache.camel.component.jms.JmsComponent,63,3,1,30,147,1929,6,28,57,0.788306452,692,1,4,0.372340426,0.084485407,2,4,9.857142857,5,1.0476,0
camel,1.6,org.apache.camel.model.RouteBuilderRef,6,2,0,6,13,3,1,5,6,0.2,58,1,0,0.333333333,0.5,0,0,8.5,2,0.8333,0
camel,1.6,org.apache.camel.component.restlet.MethodBasedRouter,6,0,0,8,23,0,1,7,1,0.7,100,1,0,0,0.366666667,0,0,15,4,1.1667,0
camel,1.6,org.apache.camel.component.ibatis.IBatisComponent,9,3,0,9,20,26,1,9,6,0.84375,81,0.75,0,0.853658537,0.325,1,1,7.555555556,2,0.7778,0
camel,1.6,org.apache.camel.spring.spi.ApplicationContextRegistry,3,1,0,4,7,0,1,3,3,0,31,1,0,0,0.583333333,0,0,9,1,0.6667,0
camel,1.6,org.apache.camel.converter.stream.StreamCacheConverter,9,1,0,10,18,28,3,10,7,0.8125,61,1,1,0,0.232142857,0,0,5.555555556,1,0.7778,4
camel,1.6,org.apache.camel.component.file.remote.RemoteFileProducer,7,3,2,14,39,5,2,12,0,0.5,187,1,1,0.777777778,0.357142857,1,1,25.42857143,10,2.1429,0
camel,1.6,org.apache.camel.component.bean.AmbiguousMethodCallException,2,5,0,3,7,0,1,2,2,0,21,1,0,0.95,0.666666667,0,0,9,1,0.5,0
camel,1.6,org.apache.camel.impl.DefaultConsumer,10,2,19,29,22,17,20,9,7,0.777777778,99,1,4,0.608695652,0.28,1,1,8.5,2,1.2,1
camel,1.6,org.apache.camel.scala.dsl.STryType,10,2,0,8,11,39,3,7,10,0.740740741,62,1,3,0.785714286,0.3,1,20,4.9,1,0.9,0
camel,1.6,org.apache.camel.component.xmpp.XmppComponent,6,3,0,7,22,3,1,7,5,0.2,82,1,1,0.897435897,0.3,1,1,12.5,1,0.6667,0
camel,1.6,org.apache.camel.spi.Provider,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.bean.BeanComponent,9,3,0,13,26,34,0,13,5,0.875,95,1,1,0.833333333,0.333333333,1,2,9.333333333,2,0.8889,0
camel,1.6,org.apache.camel.model.ExpressionSubElementType,11,1,0,6,14,35,2,4,11,0.7,82,1,3,0,0.327272727,0,0,6.181818182,3,1.0909,0
camel,1.6,org.apache.camel.view.ModelFileGenerator,7,1,0,8,38,19,3,5,2,0.888888889,185,1,0,0,0.253968254,0,0,25,3,1.2857,1
camel,1.6,org.apache.camel.component.spring.integration.SpringIntegrationMessage,14,3,0,8,29,49,3,6,13,0.461538462,122,1,0,0.744680851,0.321428571,2,8,7.642857143,2,1.1429,0
camel,1.6,org.apache.camel.processor.resequencer.DefaultExchangeComparator,11,1,0,4,20,43,1,3,10,0.1,124,1,1,0,0.363636364,0,0,10.18181818,3,1.2727,0
camel,1.6,org.apache.camel.converter.jaxb.IntegerHeader,6,2,0,2,11,9,1,1,6,0.2,45,1,0,0.5,0.416666667,0,0,6.333333333,2,0.8333,0
camel,1.6,org.apache.camel.util.MessageHelper,4,1,0,6,13,6,2,4,3,2,77,0,0,0,0.5,0,0,18.25,4,2.75,4
camel,1.6,org.apache.camel.processor.interceptor.TraceFormatter,35,1,0,13,65,475,5,9,30,0.911764706,537,1,0,0,0.271428571,0,0,13.94285714,14,1.8571,0
camel,1.6,org.apache.camel.component.cxf.transport.CamelTransportConstants,1,1,0,0,2,0,0,0,0,2,24,0,0,0,1,0,0,3,0,0,0
camel,1.6,org.apache.camel.model.InterceptorRef,11,5,1,10,20,37,6,4,11,0.5,117,1,1,0.957446809,0.363636364,1,3,9.454545455,3,1.0909,0
camel,1.6,org.apache.camel.language.constant.ConstantLanguage,4,1,0,7,7,6,2,5,4,2,18,0,0,0,0.5,0,0,3.5,1,0.75,0
camel,1.6,org.apache.camel.component.xmpp.XmppConsumer,6,3,0,18,37,3,1,18,3,0.65,146,1,1,0.851851852,0.333333333,1,1,22.66666667,2,0.8333,0
camel,1.6,org.apache.camel.CamelTemplate,2,3,0,3,4,1,0,3,2,2,11,0,0,1,0.833333333,0,0,4.5,0,0,0
camel,1.6,org.apache.camel.component.validator.jing.RelaxNGCompactSyntaxComponent,2,5,0,2,5,1,0,2,1,2,15,0,0,0.975609756,0.625,1,1,6.5,1,0.5,0
camel,1.6,org.apache.camel.builder.xml.StringResultHandler,3,1,0,3,8,0,1,2,3,0.5,29,0,0,0,0.666666667,0,0,8,1,0.6667,0
camel,1.6,org.apache.camel.component.jhc.JhcConverter,6,1,0,4,12,15,0,4,5,2,29,0,0,0,0.25,0,0,3.833333333,1,0.8333,0
camel,1.6,org.apache.camel.component.cxf.interceptors.RawMessageContentRedirectInterceptor,2,0,0,5,8,1,1,4,2,2,50,0,0,0,0.75,0,0,24,1,0.5,0
camel,1.6,org.apache.camel.converter.IOConverter,29,1,0,16,72,386,12,5,26,0.821428571,403,1,1,0,0.100649351,0,0,12.82758621,3,1.1034,3
camel,1.6,org.apache.camel.package-info,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.component.jpa.JpaConsumer,21,4,0,19,52,160,5,19,13,0.8625,287,1,4,0.648148148,0.166666667,1,2,12.28571429,5,1.6667,0
camel,1.6,org.apache.camel.model.language.PythonExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.management.ManagedService,5,1,0,4,11,0,2,2,5,0,43,1,1,0,0.6,0,0,7.4,1,0.8,0
camel,1.6,org.apache.camel.component.file.strategy.DeleteFileProcessStrategy,4,2,0,6,16,4,1,5,3,0.666666667,52,1,0,0.888888889,0.466666667,0,0,11.75,1,0.25,0
camel,1.6,org.apache.camel.scala.dsl.SAbstractType,34,1,13,45,75,561,15,43,34,2,361,0,0,0,0.196078431,0,0,9.617647059,5,1.1176,0
camel,1.6,org.apache.camel.component.atom.AtomConverter,2,1,0,0,5,1,0,0,1,2,15,0,0,0,0.5,0,0,6,1,0.5,0
camel,1.6,org.apache.camel.model.language.SimpleExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.Consumer,0,1,0,46,0,0,45,1,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.spi.RouteContext,20,1,0,80,20,190,75,10,20,2,20,0,0,0,0.16,0,0,0,1,1,1
camel,1.6,org.apache.camel.component.jms.JmsPollingConsumer,12,3,0,8,19,60,1,8,9,0.363636364,101,1,0,0.633333333,0.354166667,1,1,7.333333333,3,1.1667,0
camel,1.6,org.apache.camel.view.RouteDotGenerator,9,2,0,11,33,36,1,10,1,2,440,0,0,0.555555556,0.320987654,1,1,47.88888889,8,3.4444,0
camel,1.6,org.apache.camel.builder.xml.InvalidXPathExpression,2,6,0,2,7,0,1,1,2,0,25,1,0,0.944444444,0.666666667,0,0,11,1,0.5,0
camel,1.6,org.apache.camel.component.cxf.feature.MessageInvokerInterceptor,5,0,0,9,17,10,2,8,2,2,97,0,0,0,0.45,0,0,18.4,2,1,0
camel,1.6,org.apache.camel.util.jndi.JndiContext,43,1,0,9,101,815,4,7,35,0.833333333,792,0.8,1,0,0.261904762,0,0,17.18604651,1,0.8372,0
camel,1.6,org.apache.camel.builder.script.Groovy,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.converter.jaxp.StaxConverter,18,1,0,2,34,149,2,0,18,0.558823529,114,1,0,0,0.183333333,0,0,5.222222222,2,1.0556,0
camel,1.6,org.apache.camel.component.jhc.JhcProducer,12,3,0,41,72,40,5,41,5,0.909090909,330,0.714285714,0,0.677419355,0.290909091,1,1,25.91666667,5,1.4167,0
camel,1.6,org.apache.camel.processor.validation.DefaultValidationErrorHandler,9,1,0,8,22,0,2,6,8,0.46875,149,1,0,0,0.333333333,0,0,15.11111111,3,1,1
camel,1.6,org.apache.camel.bam.model.ActivityDefinition,7,2,0,6,13,17,4,2,7,0.75,46,1,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571,0
camel,1.6,org.apache.camel.component.xmpp.XmppMessage,12,3,0,6,21,36,1,6,10,0.181818182,98,1,0,0.777777778,0.416666667,2,6,7.083333333,2,1.0833,0
